replicate_id,T_HET
157,0.00018935852761952098
158,0.00011942102680682161
159,4.439495718480951e-05
160,6.296442218708972e-05
161,0.00018629964526393456
162,0.00018872179145851313
163,0.00010909586353100137
164,7.327245625831172e-05
165,7.248549784619741e-05
166,0.00011662512648155069
167,0.00020318445075193255
168,7.495001798724283e-05
169,0.00012402530301080874
170,0.00016353292149435747
171,0.00010646797118254435
172,5.885356292475448e-05
173,0.00016841709534503555
174,5.7350540180422716e-05
175,0.0002885787591146128
176,0.00010134719388406842
177,7.540490282118988e-05
178,6.0191878173668245e-05
179,4.899592666952626e-05
180,4.708080072203773e-05
181,0.00013515653311115306
182,0.0001506385121650778
183,0.00010797340814488854
184,8.996196393739453e-05
185,7.715722074360285e-05
186,9.80756224341684e-05
187,9.219616347721837e-05
188,8.265784863896965e-05
189,6.354602183123649e-05
190,0.00011605382670889464
191,9.760578803621136e-05
192,0.00011700743747146822
193,5.941814620587923e-05
194,0.0001573171812829058
195,0.00014746717582684901
196,0.0002140594025790802
197,7.726783730210033e-05
198,5.904943741198012e-05
199,0.00011911865442989053
200,8.835444342253155e-05
201,0.00010340258110862202
202,0.0001239579052575719
203,7.765284380431602e-05
204,0.0002444065757376497
205,0.00018234379332189148
206,0.00015870764872873266
207,0.00015919262122113828
208,9.318918054392983e-05
209,0.0002645896776156194
210,0.00017165143468121522
211,8.505805481287174e-05
212,0.0001292063334732408
213,6.707993149604154e-05
214,0.00018827007955368643
215,0.00014464181503764676
216,0.0001727726833374433
217,4.620896780274175e-05
218,5.174967995723973e-05
219,0.0001421102512000605
220,0.00011436406410660242
221,0.000229042885632463
222,3.967597040601286e-05
223,6.518908033932252e-05
224,0.0003005868850609138
225,0.00019979219773514067
226,0.00016713597047375957
227,9.679599983368686e-05
228,5.747030490663921e-05
229,7.42348061575923e-05
230,0.00012851314670124107
231,0.00024087934874533965
232,0.00016116541154848193
233,2.7902798330911464e-05
234,0.00013111487767676283
235,5.468539473053097e-05
236,0.00012118850092844981
237,8.349753901120404e-05
238,2.0145365048227477e-05
239,5.385073349577982e-05
240,0.00011151958138589905
241,6.298014025271448e-05
242,0.00010382572700621385
243,0.00010301477892177972
244,9.143568933360544e-05
245,5.007914028001451e-05
246,4.899290321180878e-05
247,0.00012422213143937084
248,1.9544518005816394e-05
249,0.0002068019992637691
250,0.0001340528554797839
251,0.000302033475996603
252,4.752775022590736e-05
253,0.00027289540781817343
254,0.0001483577193064381
255,0.0001232168668941394
256,8.789808529298438e-05
257,0.0001425727346405945
258,0.00018644115448873444
259,6.793145699121933e-05
260,2.8846168121111604e-05
261,0.00017883640869351174
262,6.416085518572913e-05
263,0.00015328042896633754
264,0.00010168001043249374
265,0.00021435353914819126
266,7.916497694075219e-05
267,8.059534925419858e-05
268,0.00022884514950433343
269,0.00014481588784976098
270,0.00010061052370721538
271,0.0001380750872905533
272,6.650760394796962e-05
273,0.0001370079522798952
274,0.00026567031152104764
275,5.992237921079292e-05
276,0.00013901315056996695
277,0.00021126696075976265
278,6.786062912414258e-05
279,7.430827868882212e-05
280,8.041722492270488e-05
281,0.000147672186266672
282,5.1893687384486624e-05
283,9.0434994548479e-05
284,0.00018326498673603455
285,6.214930075932504e-05
286,9.398417840623099e-05
287,0.00017466711878675947
288,7.576635174974652e-05
289,0.00021969158747151788
290,0.00012046579523355832
291,7.266855717559208e-05
292,0.00033269225749073207
293,8.423544300414957e-05
294,0.0002765050380879807
295,0.0001611159955360898
296,0.00012153629680194355
297,0.00016621375800864274
298,7.00830924254327e-05
299,4.5296646074184855e-05
300,0.00019873977821306037
301,5.335766048038141e-05
302,6.479401811824604e-05
303,3.110820948936953e-05
304,8.007504876257679e-05
305,7.55059764021188e-05
